run_id,loop,estimator,T,time,estimation_error_norm
dfc77c79,1,LMHE1,1.0,0.88,0.334174
dfc77c79,1,LMHE2,1.0,0.88,0.319691
dfc77c79,1,LMHE3,1.0,0.88,0.338817
dfc77c79,1,EKF,1.0,0.89,0.333899
dfc77c79,1,LMHE1,1.0,0.89,0.339088
dfc77c79,1,LMHE2,1.0,0.89,0.321116
dfc77c79,1,LMHE3,1.0,0.89,0.344783
dfc77c79,1,EKF,1.0,0.90,0.330146
dfc77c79,1,LMHE1,1.0,0.90,0.335553
dfc77c79,1,LMHE2,1.0,0.90,0.311006
dfc77c79,1,LMHE3,1.0,0.90,0.338411
dfc77c79,1,EKF,1.0,0.91,0.327020
dfc77c79,1,LMHE1,1.0,0.91,0.332454
dfc77c79,1,LMHE2,1.0,0.91,0.311229
dfc77c79,1,LMHE3,1.0,0.91,0.335649
dfc77c79,1,EKF,1.0,0.92,0.331412
dfc77c79,1,LMHE1,1.0,0.92,0.337575
dfc77c79,1,LMHE2,1.0,0.92,0.319828
dfc77c79,1,LMHE3,1.0,0.92,0.344121
dfc77c79,1,EKF,1.0,0.93,0.333288
dfc77c79,1,LMHE1,1.0,0.93,0.339888
dfc77c79,1,LMHE2,1.0,0.93,0.318955
dfc77c79,1,LMHE3,1.0,0.93,0.347384
dfc77c79,1,EKF,1.0,0.94,0.334218
dfc77c79,1,LMHE1,1.0,0.94,0.340945
dfc77c79,1,LMHE2,1.0,0.94,0.321395
dfc77c79,1,LMHE3,1.0,0.94,0.349406
dfc77c79,1,EKF,1.0,0.95,0.335939
dfc77c79,1,LMHE1,1.0,0.95,0.343179
dfc77c79,1,LMHE2,1.0,0.95,0.320656
dfc77c79,1,LMHE3,1.0,0.95,0.351875
dfc77c79,1,EKF,1.0,0.96,0.335364
dfc77c79,1,LMHE1,1.0,0.96,0.343074
dfc77c79,1,LMHE2,1.0,0.96,0.317825
dfc77c79,1,LMHE3,1.0,0.96,0.350904
dfc77c79,1,EKF,1.0,0.97,0.330410
dfc77c79,1,LMHE1,1.0,0.97,0.338223
dfc77c79,1,LMHE2,1.0,0.97,0.310486
dfc77c79,1,LMHE3,1.0,0.97,0.344484
dfc77c79,1,EKF,1.0,0.98,0.341786
dfc77c79,1,LMHE1,1.0,0.98,0.349569
dfc77c79,1,LMHE2,1.0,0.98,0.339916
dfc77c79,1,LMHE3,1.0,0.98,0.364522
dfc77c79,1,EKF,1.0,0.99,0.333011
dfc77c79,1,LMHE1,1.0,0.99,0.341031
dfc77c79,1,LMHE2,1.0,0.99,0.306854
dfc77c79,1,LMHE3,1.0,0.99,0.348665
dfc77c79,1,EKF,1.0,1.00,0.337480
dfc77c79,1,LMHE1,1.0,1.00,0.345529
dfc77c79,1,LMHE2,1.0,1.00,0.327430
dfc77c79,1,LMHE3,1.0,1.00,0.357480
dfc77c79,2,EKF,1.0,0.00,1.000000
dfc77c79,2,LMHE1,1.0,0.00,1.000000
dfc77c79,2,LMHE2,1.0,0.00,1.000000
dfc77c79,2,LMHE3,1.0,0.00,1.000000
dfc77c79,2,EKF,1.0,0.01,0.333199
dfc77c79,2,LMHE1,1.0,0.01,0.255178
dfc77c79,2,LMHE2,1.0,0.01,0.500836
dfc77c79,2,LMHE3,1.0,0.01,0.378648
dfc77c79,2,EKF,1.0,0.02,0.260268
dfc77c79,2,LMHE1,1.0,0.02,0.202105
dfc77c79,2,LMHE2,1.0,0.02,0.369054
dfc77c79,2,LMHE3,1.0,0.02,0.099794
dfc77c79,2,EKF,1.0,0.03,0.231918
dfc77c79,2,LMHE1,1.0,0.03,0.186984
dfc77c79,2,LMHE2,1.0,0.03,0.414577
dfc77c79,2,LMHE3,1.0,0.03,0.165409
dfc77c79,2,EKF,1.0,0.04,0.207989
dfc77c79,2,LMHE1,1.0,0.04,0.170058
dfc77c79,2,LMHE2,1.0,0.04,0.331812
dfc77c79,2,LMHE3,1.0,0.04,0.115446
dfc77c79,2,EKF,1.0,0.05,0.177237
dfc77c79,2,LMHE1,1.0,0.05,0.146558
dfc77c79,2,LMHE2,1.0,0.05,0.295004
dfc77c79,2,LMHE3,1.0,0.05,0.114930
dfc77c79,2,EKF,1.0,0.06,0.140629
dfc77c79,2,LMHE1,1.0,0.06,0.116868
dfc77c79,2,LMHE2,1.0,0.06,0.234225
dfc77c79,2,LMHE3,1.0,0.06,0.088371
dfc77c79,2,EKF,1.0,0.07,0.138243
dfc77c79,2,LMHE1,1.0,0.07,0.117961
dfc77c79,2,LMHE2,1.0,0.07,0.263409
dfc77c79,2,LMHE3,1.0,0.07,0.105136
dfc77c79,2,EKF,1.0,0.08,0.117175
dfc77c79,2,LMHE1,1.0,0.08,0.102111
dfc77c79,2,LMHE2,1.0,0.08,0.190278
dfc77c79,2,LMHE3,1.0,0.08,0.090859
dfc77c79,2,EKF,1.0,0.09,0.101685
dfc77c79,2,LMHE1,1.0,0.09,0.092071
dfc77c79,2,LMHE2,1.0,0.09,0.173749
